"Plot Title: 20376530"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376530, SEN S/N: 20376530)","Coupler Detached (LGR S/N: 20376530)","Bad Battery (LGR S/N: 20376530)","Good Battery (LGR S/N: 20376530)","End Of File (LGR S/N: 20376530)"
3995,05/17/20 08:34:12 AM,18.996,,,,
3996,05/17/20 10:34:12 AM,21.091,,,,
3997,05/17/20 12:34:12 PM,22.621,,,,
3998,05/17/20 02:34:12 PM,22.812,,,,
3999,05/17/20 04:34:12 PM,22.238,,,,
4000,05/17/20 06:34:12 PM,21.569,,,,
4001,05/17/20 08:34:12 PM,20.996,,,,
4002,05/17/20 10:34:12 PM,20.519,,,,
4003,05/18/20 12:34:12 AM,20.234,,,,
4004,05/18/20 02:34:12 AM,20.043,,,,
4005,05/18/20 04:34:12 AM,19.853,,,,
4006,05/18/20 06:34:12 AM,19.758,,,,
4007,05/18/20 08:34:12 AM,20.234,,,,
4008,05/18/20 10:34:12 AM,21.378,,,,
4009,05/18/20 12:34:12 PM,22.046,,,,
4010,05/18/20 02:34:12 PM,23.196,,,,
4011,05/18/20 04:34:12 PM,23.869,,,,
4012,05/18/20 06:34:12 PM,22.812,,,,
4013,05/18/20 08:34:12 PM,21.091,,,,
4014,05/18/20 10:34:12 PM,20.043,,,,
4015,05/19/20 12:34:12 AM,20.329,,,,
4016,05/19/20 02:34:12 AM,20.424,,,,
4017,05/19/20 04:34:12 AM,20.329,,,,
4018,05/19/20 06:34:12 AM,20.138,,,,
4019,05/19/20 08:34:12 AM,20.329,,,,
4020,05/19/20 10:34:12 AM,20.901,,,,
4021,05/19/20 12:34:12 PM,21.473,,,,
4022,05/19/20 02:34:12 PM,21.664,,,,
4023,05/19/20 04:34:12 PM,21.855,,,,
4024,05/19/20 06:34:12 PM,21.282,,,,
4025,05/19/20 08:34:12 PM,20.710,,,,
4026,05/19/20 10:34:12 PM,20.329,,,,
4027,05/20/20 12:34:12 AM,19.948,,,,
4028,05/20/20 02:34:12 AM,19.662,,,,
4029,05/20/20 04:34:12 AM,19.472,,,,
4030,05/20/20 06:34:12 AM,19.377,,,,
4031,05/20/20 08:34:12 AM,19.662,,,,
4032,05/20/20 10:34:12 AM,20.615,,,,
4033,05/20/20 12:34:12 PM,21.378,,,,
4034,05/20/20 02:34:12 PM,21.473,,,,
4035,05/20/20 04:34:12 PM,21.664,,,,
4036,05/20/20 06:34:12 PM,21.378,,,,
4037,05/20/20 08:34:12 PM,20.996,,,,
4038,05/20/20 10:34:12 PM,20.710,,,,
4039,05/21/20 12:34:12 AM,20.519,,,,
4040,05/21/20 02:34:12 AM,20.329,,,,
4041,05/21/20 04:34:12 AM,20.138,,,,
4042,05/21/20 06:34:12 AM,19.948,,,,
4043,05/21/20 08:34:12 AM,19.853,,,,
4044,05/21/20 10:34:12 AM,20.615,,,,
4045,05/21/20 12:34:12 PM,20.424,,,,
4046,05/21/20 02:34:12 PM,20.805,,,,
4047,05/21/20 04:34:12 PM,20.901,,,,
4048,05/21/20 06:34:12 PM,20.996,,,,
4049,05/21/20 08:34:12 PM,20.805,,,,
4050,05/21/20 10:34:12 PM,20.710,,,,
4051,05/22/20 12:34:12 AM,20.519,,,,
4052,05/22/20 02:34:12 AM,20.234,,,,
4053,05/22/20 04:34:12 AM,20.043,,,,
4054,05/22/20 06:34:12 AM,19.853,,,,
4055,05/22/20 08:34:12 AM,20.043,,,,
4056,05/22/20 10:34:12 AM,21.187,,,,
4057,05/22/20 12:34:12 PM,21.855,,,,
4058,05/22/20 02:34:12 PM,22.812,,,,
4059,05/22/20 04:34:12 PM,23.484,,,,
4060,05/22/20 06:34:12 PM,23.004,,,,
4061,05/22/20 08:34:12 PM,22.238,,,,
4062,05/22/20 10:34:12 PM,21.378,,,,
4063,05/23/20 12:34:12 AM,20.615,,,,
4064,05/23/20 02:34:12 AM,19.853,,,,
4065,05/23/20 04:34:12 AM,20.043,,,,
4066,05/23/20 06:34:12 AM,19.853,,,,
4067,05/23/20 08:34:12 AM,19.948,,,,
4068,05/23/20 10:34:12 AM,21.282,,,,
4069,05/23/20 12:34:12 PM,22.142,,,,
4070,05/23/20 02:34:12 PM,23.869,,,,
4071,05/23/20 04:34:12 PM,23.869,,,,
4072,05/23/20 06:34:12 PM,23.292,,,,
4073,05/23/20 08:34:12 PM,22.525,,,,
4074,05/23/20 10:34:12 PM,21.760,,,,
4075,05/24/20 12:34:12 AM,21.091,,,,
4076,05/24/20 02:34:12 AM,20.615,,,,
4077,05/24/20 04:34:12 AM,20.138,,,,
4078,05/24/20 06:34:12 AM,19.758,,,,
4079,05/24/20 08:34:12 AM,20.329,,,,
4080,05/24/20 10:34:12 AM,22.812,,,,
4081,05/24/20 12:34:12 PM,24.351,,,,
4082,05/24/20 02:34:12 PM,23.773,,,,
4083,05/24/20 04:34:12 PM,24.255,,,,
4084,05/24/20 06:34:12 PM,23.388,,,,
4085,05/24/20 08:34:12 PM,22.238,,,,
4086,05/24/20 10:34:12 PM,21.569,,,,
4087,05/25/20 12:34:12 AM,20.710,,,,
4088,05/25/20 02:34:12 AM,20.710,,,,
4089,05/25/20 04:34:12 AM,20.329,,,,
4090,05/25/20 06:34:12 AM,20.329,,,,
4091,05/25/20 08:34:12 AM,20.901,,,,
4092,05/25/20 10:34:12 AM,22.333,,,,
4093,05/25/20 12:34:12 PM,23.581,,,,
4094,05/25/20 02:34:12 PM,26.097,,,,
4095,05/25/20 04:34:12 PM,24.545,,,,
4096,05/25/20 06:34:12 PM,23.773,,,,
4097,05/25/20 08:34:12 PM,22.333,,,,
4098,05/25/20 10:34:12 PM,21.091,,,,
4099,05/26/20 12:34:12 AM,20.329,,,,
4100,05/26/20 02:34:12 AM,19.853,,,,
4101,05/26/20 04:34:12 AM,19.377,,,,
4102,05/26/20 06:34:12 AM,19.567,,,,
4103,05/26/20 08:34:12 AM,20.329,,,,
4104,05/26/20 10:34:12 AM,21.282,,,,
4105,05/26/20 12:34:12 PM,21.664,,,,
4106,05/26/20 02:34:12 PM,22.142,,,,
4107,05/26/20 04:34:12 PM,21.951,,,,
4108,05/26/20 06:34:12 PM,21.760,,,,
4109,05/26/20 08:34:12 PM,21.378,,,,
4110,05/26/20 10:34:12 PM,21.091,,,,
4111,05/27/20 12:34:12 AM,20.996,,,,
4112,05/27/20 02:34:12 AM,20.805,,,,
4113,05/27/20 04:34:12 AM,20.710,,,,
4114,05/27/20 06:34:12 AM,20.710,,,,
4115,05/27/20 08:34:12 AM,20.901,,,,
4116,05/27/20 10:34:12 AM,21.282,,,,
4117,05/27/20 12:34:12 PM,21.760,,,,
4118,05/27/20 02:34:12 PM,22.333,,,,
4119,05/27/20 04:34:12 PM,22.908,,,,
4120,05/27/20 06:34:12 PM,22.812,,,,
4121,05/27/20 08:34:12 PM,22.333,,,,
4122,05/27/20 10:34:12 PM,22.046,,,,
4123,05/28/20 12:34:12 AM,21.855,,,,
4124,05/28/20 02:34:12 AM,21.760,,,,
4125,05/28/20 04:34:12 AM,21.569,,,,
4126,05/28/20 06:34:12 AM,21.569,,,,
4127,05/28/20 08:34:12 AM,21.951,,,,
4128,05/28/20 10:34:12 AM,22.812,,,,
4129,05/28/20 12:34:12 PM,23.581,,,,
4130,05/28/20 02:34:12 PM,24.641,,,,
4131,05/28/20 04:34:12 PM,25.222,,,,
4132,05/28/20 06:34:12 PM,24.448,,,,
4133,05/28/20 08:34:12 PM,23.581,,,,
4134,05/28/20 10:34:12 PM,23.196,,,,
4135,05/29/20 12:34:12 AM,22.908,,,,
4136,05/29/20 02:34:12 AM,22.812,,,,
4137,05/29/20 04:34:12 AM,22.621,,,,
4138,05/29/20 06:34:12 AM,22.717,,,,
4139,05/29/20 08:34:12 AM,22.717,,,,
4140,05/29/20 10:34:12 AM,23.484,,,,
4141,05/29/20 12:34:12 PM,24.255,,,,
4142,05/29/20 02:34:12 PM,25.513,,,,
4143,05/29/20 04:34:12 PM,25.222,,,,
4144,05/29/20 06:34:12 PM,24.351,,,,
4145,05/29/20 08:34:12 PM,23.677,,,,
4146,05/29/20 10:34:12 PM,23.100,,,,
4147,05/30/20 12:34:12 AM,22.908,,,,
4148,05/30/20 02:34:12 AM,22.621,,,,
4149,05/30/20 04:34:12 AM,22.429,,,,
4150,05/30/20 06:34:12 AM,22.046,,,,
4151,05/30/20 08:34:12 AM,22.429,,,,
4152,05/30/20 10:34:12 AM,23.004,,,,
4153,05/30/20 12:34:12 PM,24.062,,,,
4154,05/30/20 02:34:12 PM,25.319,,,,
4155,05/30/20 04:34:12 PM,24.738,,,,
4156,05/30/20 06:34:12 PM,24.545,,,,
4157,05/30/20 08:34:12 PM,23.581,,,,
4158,05/30/20 10:34:12 PM,22.717,,,,
4159,05/31/20 12:34:12 AM,21.951,,,,
4160,05/31/20 02:34:12 AM,21.473,,,,
4161,05/31/20 04:34:12 AM,20.996,,,,
4162,05/31/20 06:34:12 AM,20.710,,,,
4163,05/31/20 08:34:12 AM,21.664,,,,
4164,05/31/20 10:34:12 AM,22.717,,,,
4165,05/31/20 12:34:12 PM,24.738,,,,
4166,05/31/20 02:34:12 PM,25.513,,,,
4167,05/31/20 04:34:12 PM,25.222,,,,
4168,05/31/20 06:34:12 PM,24.351,,,,
4169,05/31/20 08:34:12 PM,23.196,,,,
4170,05/31/20 10:34:12 PM,21.951,,,,
4171,06/01/20 12:34:12 AM,20.901,,,,
4172,06/01/20 02:34:12 AM,19.853,,,,
4173,06/01/20 04:34:12 AM,19.092,,,,
4174,06/01/20 06:34:12 AM,18.616,,,,
4175,06/01/20 08:34:12 AM,19.758,,,,
4176,06/01/20 10:34:12 AM,23.388,,,,
4177,06/01/20 12:34:12 PM,23.773,,,,
4178,06/01/20 02:34:12 PM,25.416,,,,
4179,06/01/20 04:34:12 PM,24.158,,,,
4180,06/01/20 06:34:12 PM,23.292,,,,
4181,06/01/20 08:34:12 PM,21.187,,,,
4182,06/01/20 10:34:12 PM,20.043,,,,
4183,06/02/20 12:34:12 AM,19.187,,,,
4184,06/02/20 02:34:12 AM,18.616,,,,
4185,06/02/20 04:34:12 AM,18.140,,,,
4186,06/02/20 06:34:12 AM,17.855,,,,
4187,06/02/20 08:34:12 AM,19.187,,,,
4188,06/02/20 10:34:12 AM,23.004,,,,
4189,06/02/20 12:34:12 PM,23.388,,,,
4190,06/02/20 02:34:12 PM,25.610,,,,
4191,06/02/20 04:34:12 PM,24.641,,,,
4192,06/02/20 06:34:12 PM,23.388,,,,
4193,06/02/20 08:34:12 PM,22.142,,,,
4194,06/02/20 10:34:12 PM,21.569,,,,
4195,06/03/20 12:34:12 AM,21.282,,,,
4196,06/03/20 02:34:12 AM,20.901,,,,
4197,06/03/20 04:34:12 AM,20.519,,,,
4198,06/03/20 06:34:12 AM,20.329,,,,
4199,06/03/20 08:34:12 AM,20.996,,,,
4200,06/03/20 10:34:12 AM,24.545,,,,
4201,06/03/20 12:34:12 PM,24.835,,,,
4202,06/03/20 02:34:12 PM,27.961,,,,
4203,06/03/20 04:34:12 PM,26.292,,,,
4204,06/03/20 06:34:12 PM,24.931,,,,
4205,06/03/20 08:34:12 PM,23.581,,,,
4206,06/03/20 10:34:12 PM,22.908,,,,
4207,06/04/20 12:34:12 AM,22.333,,,,
4208,06/04/20 02:34:12 AM,21.760,,,,
4209,06/04/20 04:34:12 AM,21.569,,,,
4210,06/04/20 06:34:12 AM,21.378,,,,
4211,06/04/20 08:34:12 AM,22.046,,,,
4212,06/04/20 10:34:12 AM,23.292,,,,
4213,06/04/20 12:34:12 PM,25.222,,,,
4214,06/04/20 02:34:12 PM,25.902,,,,
4215,06/04/20 04:34:12 PM,25.805,,,,
4216,06/04/20 06:34:12 PM,25.028,,,,
4217,06/04/20 08:34:12 PM,23.292,,,,
4218,06/04/20 10:34:12 PM,22.429,,,,
4219,06/05/20 12:34:12 AM,22.238,,,,
4220,06/05/20 02:34:12 AM,21.855,,,,
4221,06/05/20 04:34:12 AM,22.046,,,,
4222,06/05/20 06:34:12 AM,21.378,,,,
4223,06/05/20 08:34:12 AM,22.238,,,,
4224,06/05/20 10:34:12 AM,23.004,,,,
4225,06/05/20 12:34:12 PM,24.931,,,,
4226,06/05/20 02:34:12 PM,26.879,,,,
4227,06/05/20 04:34:12 PM,26.292,,,,
4228,06/05/20 06:34:12 PM,25.416,,,,
4229,06/05/20 08:34:12 PM,24.351,,,,
4230,06/05/20 10:34:12 PM,23.677,,,,
4231,06/06/20 12:34:12 AM,23.292,,,,
4232,06/06/20 02:34:12 AM,23.004,,,,
4233,06/06/20 04:34:12 AM,22.525,,,,
4234,06/06/20 06:34:12 AM,22.333,,,,
4235,06/06/20 08:34:12 AM,23.100,,,,
4236,06/06/20 10:34:12 AM,25.028,,,,
4237,06/06/20 12:34:12 PM,26.097,,,,
4238,06/06/20 02:34:12 PM,27.272,,,,
4239,06/06/20 04:34:12 PM,26.488,,,,
4240,06/06/20 06:34:12 PM,25.805,,,,
4241,06/06/20 08:34:12 PM,24.641,,,,
4242,06/06/20 10:34:12 PM,23.677,,,,
4243,06/07/20 12:34:12 AM,23.292,,,,
4244,06/07/20 02:34:12 AM,23.100,,,,
4245,06/07/20 04:34:12 AM,22.717,,,,
4246,06/07/20 06:34:12 AM,22.429,,,,
4247,06/07/20 08:34:12 AM,23.196,,,,
4248,06/07/20 10:34:12 AM,25.125,,,,
4249,06/07/20 12:34:12 PM,26.488,,,,
4250,06/07/20 02:34:12 PM,28.357,,,,
4251,06/07/20 04:34:12 PM,27.567,,,,
4252,06/07/20 06:34:12 PM,26.488,,,,
4253,06/07/20 08:34:12 PM,24.931,,,,
4254,06/07/20 10:34:12 PM,23.966,,,,
4255,06/08/20 12:34:12 AM,23.869,,,,
4256,06/08/20 02:34:12 AM,23.581,,,,
4257,06/08/20 04:34:12 AM,23.388,,,,
4258,06/08/20 06:34:12 AM,23.388,,,,
4259,06/08/20 08:34:12 AM,23.869,,,,
4260,06/08/20 10:34:12 AM,25.416,,,,
4261,06/08/20 12:34:12 PM,26.000,,,,
4262,06/08/20 02:34:12 PM,26.195,,,,
4263,06/08/20 04:34:12 PM,25.222,,,,
4264,06/08/20 06:34:12 PM,24.835,,,,
4265,06/08/20 08:34:12 PM,24.351,,,,
4266,06/08/20 10:34:12 PM,24.158,,,,
4267,06/09/20 12:34:12 AM,23.677,,,,
4268,06/09/20 02:34:12 AM,23.004,,,,
4269,06/09/20 04:34:12 AM,23.004,,,,
4270,06/09/20 06:34:12 AM,23.100,,,,
4271,06/09/20 08:34:12 AM,23.581,,,,
4272,06/09/20 10:34:12 AM,24.448,,,,
4273,06/09/20 12:34:12 PM,26.585,,,,
4274,06/09/20 02:34:12 PM,27.173,,,,
4275,06/09/20 04:34:12 PM,26.879,,,,
4276,06/09/20 06:34:12 PM,26.097,,,,
4277,06/09/20 08:34:12 PM,25.319,,,,
4278,06/09/20 10:34:12 PM,24.738,,,,
4279,06/10/20 12:34:12 AM,24.255,,,,
4280,06/10/20 02:34:12 AM,24.062,,,,
4281,06/10/20 04:34:12 AM,23.966,,,,
4282,06/10/20 06:34:12 AM,23.869,,,,
4283,06/10/20 08:34:12 AM,24.351,,,,
4284,06/10/20 10:34:12 AM,25.125,,,,
4285,06/10/20 12:34:12 PM,26.781,,,,
4286,06/10/20 02:34:12 PM,27.272,,,,
4287,06/10/20 04:34:12 PM,26.585,,,,
4288,06/10/20 06:34:12 PM,25.902,,,,
4289,06/10/20 08:34:12 PM,25.125,,,,
4290,06/10/20 10:34:12 PM,24.738,,,,
4291,06/11/20 12:34:12 AM,24.448,,,,
4292,06/11/20 02:34:12 AM,24.255,,,,
4293,06/11/20 04:34:12 AM,24.062,,,,
4294,06/11/20 06:34:12 AM,23.966,,,,
4295,06/11/20 08:34:12 AM,24.158,,,,
4296,06/11/20 10:34:12 AM,24.545,,,,
4297,06/11/20 12:34:12 PM,25.125,,,,
4298,06/11/20 02:34:12 PM,24.738,,,,
4299,06/11/20 04:34:12 PM,24.641,,,,
4300,06/11/20 06:34:12 PM,24.545,,,,
4301,06/11/20 08:34:12 PM,24.158,,,,
4302,06/11/20 10:34:12 PM,23.677,,,,
4303,06/12/20 12:34:12 AM,23.484,,,,
4304,06/12/20 02:34:12 AM,23.004,,,,
4305,06/12/20 04:34:12 AM,23.196,,,,
4306,06/12/20 06:34:12 AM,23.196,,,,
4307,06/12/20 08:34:12 AM,23.388,,,,
4308,06/12/20 10:34:12 AM,23.388,,,,
4309,06/12/20 12:34:12 PM,22.812,,,,
4310,06/12/20 02:34:12 PM,22.717,,,,
4311,06/12/20 04:34:12 PM,22.908,,,,
4312,06/12/20 06:34:12 PM,23.004,,,,
4313,06/12/20 08:34:12 PM,22.908,,,,
4314,06/12/20 10:34:12 PM,22.717,,,,
4315,06/13/20 12:34:12 AM,22.621,,,,
4316,06/13/20 02:34:12 AM,22.525,,,,
4317,06/13/20 04:34:12 AM,22.238,,,,
4318,06/13/20 06:34:12 AM,22.142,,,,
4319,06/13/20 08:34:12 AM,22.046,,,,
4320,06/13/20 10:34:12 AM,22.238,,,,
4321,06/13/20 12:34:12 PM,22.621,,,,
4322,06/13/20 02:34:12 PM,22.812,,,,
4323,06/13/20 04:34:12 PM,22.812,,,,
4324,06/13/20 06:34:12 PM,22.525,,,,
4325,06/13/20 08:34:12 PM,22.238,,,,
4326,06/13/20 10:34:12 PM,21.855,,,,
4327,06/14/20 12:34:12 AM,21.664,,,,
4328,06/14/20 02:34:12 AM,21.473,,,,
4329,06/14/20 04:34:12 AM,21.282,,,,
4330,06/14/20 06:34:12 AM,21.187,,,,
4331,06/14/20 08:34:12 AM,21.282,,,,
4332,06/14/20 10:34:12 AM,21.473,,,,
4333,06/14/20 12:34:12 PM,21.951,,,,
4334,06/14/20 02:34:12 PM,22.717,,,,
4335,06/14/20 04:34:12 PM,22.621,,,,
4336,06/14/20 06:34:12 PM,22.717,,,,
4337,06/14/20 08:34:12 PM,22.238,,,,
4338,06/14/20 10:34:12 PM,21.664,,,,
4339,06/15/20 12:34:12 AM,21.473,,,,
4340,06/15/20 02:34:12 AM,21.187,,,,
4341,06/15/20 04:34:12 AM,20.805,,,,
4342,06/15/20 06:34:12 AM,20.710,,,,
4343,06/15/20 08:34:12 AM,20.519,,,,
4344,06/15/20 10:34:12 AM,20.615,,,,
4345,06/15/20 12:34:12 PM,20.805,,,,
4346,06/15/20 02:34:12 PM,21.187,,,,
4347,06/15/20 04:34:12 PM,21.187,,,,
4348,06/15/20 06:34:12 PM,21.091,,,,
4349,06/15/20 08:34:12 PM,20.996,,,,
4350,06/15/20 10:34:12 PM,20.805,,,,
4351,06/16/20 12:34:12 AM,20.519,,,,
4352,06/16/20 02:34:12 AM,20.329,,,,
4353,06/16/20 04:34:12 AM,20.234,,,,
4354,06/16/20 06:34:12 AM,20.234,,,,
4355,06/16/20 08:34:12 AM,20.234,,,,
4356,06/16/20 10:34:12 AM,20.329,,,,
4357,06/16/20 12:34:12 PM,20.615,,,,
4358,06/16/20 02:34:12 PM,20.901,,,,
4359,06/16/20 04:34:12 PM,20.996,,,,
4360,06/16/20 06:34:12 PM,20.901,,,,
4361,06/16/20 08:34:12 PM,20.710,,,,
4362,06/16/20 10:34:12 PM,20.424,,,,
4363,06/17/20 12:34:12 AM,20.329,,,,
4364,06/17/20 02:34:12 AM,20.234,,,,
4365,06/17/20 04:34:12 AM,20.138,,,,
4366,06/17/20 06:34:12 AM,20.043,,,,
4367,06/17/20 08:34:12 AM,20.329,,,,
4368,06/17/20 10:34:12 AM,20.901,,,,
4369,06/17/20 12:34:12 PM,21.473,,,,
4370,06/17/20 02:34:12 PM,22.142,,,,
4371,06/17/20 04:34:12 PM,32.291,,,,
4372,06/17/20 06:34:12 PM,22.812,,,,
4373,06/17/20 08:34:12 PM,22.525,,,,
4374,06/17/20 10:34:12 PM,21.855,,,,
4375,06/18/20 12:34:12 AM,19.853,,,,
4376,06/18/20 02:34:12 AM,18.711,,,,
4377,06/18/20 04:34:12 AM,18.616,,,,
4378,06/18/20 06:34:12 AM,18.331,,,,
4379,06/18/20 08:34:12 AM,20.138,,,,
4380,06/18/20 10:34:12 AM,30.054,,,,
4381,06/18/20 12:34:12 PM,32.497,,,,
4382,06/18/20 02:34:12 PM,37.165,,,,
4383,06/18/20 04:34:12 PM,40.761,,,,
4384,06/18/20 06:34:12 PM,40.761,,,,
4385,06/18/20 08:34:12 PM,28.853,,,,
4386,06/18/20 10:34:12 PM,22.429,,,,
4387,06/19/20 12:34:12 AM,22.142,,,,
4388,06/19/20 02:34:12 AM,22.046,,,,
4389,06/19/20 04:34:12 AM,21.951,,,,
4390,06/19/20 06:34:12 AM,21.855,,,,
4391,06/19/20 08:34:12 AM,21.855,,,,
4392,06/19/20 10:34:12 AM,21.951,,,,
4393,06/19/20 12:34:12 PM,22.142,,,,
4394,06/19/20 02:34:12 PM,22.429,,,,
4395,06/19/20 04:34:12 PM,22.525,,,,
4396,06/19/20 06:34:12 PM,22.621,,,,
4397,06/19/20 08:34:12 PM,22.621,,,,
4398,06/19/20 10:34:12 PM,22.621,,,,
4399,06/20/20 12:34:12 AM,22.812,,,,
4400,06/20/20 02:34:12 AM,22.142,,,,
4401,06/20/20 04:34:12 AM,21.855,,,,
4402,06/20/20 06:34:12 AM,21.664,,,,
4403,06/20/20 08:34:12 AM,21.569,,,,
4404,06/20/20 10:34:12 AM,21.473,,,,
4405,06/20/20 12:34:12 PM,21.569,,,,
4406,06/20/20 02:34:12 PM,21.664,,,,
4407,06/20/20 04:34:12 PM,21.855,,,,
4408,06/20/20 06:34:12 PM,21.855,,,,
4409,06/20/20 08:34:12 PM,21.760,,,,
4410,06/20/20 10:34:12 PM,22.142,,,,
4411,06/21/20 12:34:12 AM,22.238,,,,
4412,06/21/20 02:34:12 AM,22.238,,,,
4413,06/21/20 04:34:12 AM,22.238,,,,
4414,06/21/20 06:34:12 AM,22.142,,,,
4415,06/21/20 08:34:12 AM,22.142,,,,
4416,06/21/20 10:34:12 AM,22.238,,,,
4417,06/21/20 12:34:12 PM,22.429,,,,
4418,06/21/20 02:34:12 PM,22.717,,,,Logged
