"","site","date","prec","date_parsed","month","day","year"
"461","ME","2016-04-05",0,2016-04-05,4,5,2016
"462","ME","2016-04-06",2.3,2016-04-06,4,6,2016
"463","ME","2016-04-07",4.9,2016-04-07,4,7,2016
"464","ME","2016-04-08",0,2016-04-08,4,8,2016
"465","ME","2016-04-09",0,2016-04-09,4,9,2016
"466","ME","2016-04-10",0,2016-04-10,4,10,2016
"467","ME","2016-04-11",0,2016-04-11,4,11,2016
"468","ME","2016-04-12",9.9,2016-04-12,4,12,2016
"469","ME","2016-04-13",0,2016-04-13,4,13,2016
"470","ME","2016-04-14",0,2016-04-14,4,14,2016
"471","ME","2016-04-15",0,2016-04-15,4,15,2016
"472","ME","2016-04-16",0,2016-04-16,4,16,2016
"473","ME","2016-04-17",0,2016-04-17,4,17,2016
"474","ME","2016-04-18",0,2016-04-18,4,18,2016
"475","ME","2016-04-19",0,2016-04-19,4,19,2016
"476","ME","2016-04-20",0,2016-04-20,4,20,2016
"477","ME","2016-04-21",0,2016-04-21,4,21,2016
"478","ME","2016-04-22",10.9,2016-04-22,4,22,2016
"479","ME","2016-04-23",1.9,2016-04-23,4,23,2016
"480","ME","2016-04-24",0,2016-04-24,4,24,2016
"481","ME","2016-04-25",0,2016-04-25,4,25,2016
"482","ME","2016-04-26",0,2016-04-26,4,26,2016
"483","ME","2016-04-27",0,2016-04-27,4,27,2016
"484","ME","2016-04-28",0,2016-04-28,4,28,2016
"485","ME","2016-04-29",0,2016-04-29,4,29,2016
"486","ME","2016-04-30",0,2016-04-30,4,30,2016
"487","ME","2016-05-01",3.8,2016-05-01,5,1,2016
"488","ME","2016-05-02",15.1,2016-05-02,5,2,2016
"489","ME","2016-05-03",22.4,2016-05-03,5,3,2016
"490","ME","2016-05-04",1.2,2016-05-04,5,4,2016
"491","ME","2016-05-05",20.3,2016-05-05,5,5,2016
"492","ME","2016-05-06",0,2016-05-06,5,6,2016
"493","ME","2016-05-07",0,2016-05-07,5,7,2016
"494","ME","2016-05-08",0,2016-05-08,5,8,2016
"495","ME","2016-05-09",0,2016-05-09,5,9,2016
"496","ME","2016-05-10",0,2016-05-10,5,10,2016
"497","ME","2016-05-11",2.8,2016-05-11,5,11,2016
"498","ME","2016-05-12",8.7,2016-05-12,5,12,2016
"499","ME","2016-05-13",14.3,2016-05-13,5,13,2016
"500","ME","2016-05-14",0,2016-05-14,5,14,2016
"501","ME","2016-05-15",0,2016-05-15,5,15,2016
"502","ME","2016-05-16",0,2016-05-16,5,16,2016
"503","ME","2016-05-17",26.7,2016-05-17,5,17,2016
"504","ME","2016-05-18",16.6,2016-05-18,5,18,2016
"505","ME","2016-05-19",0.5,2016-05-19,5,19,2016
"506","ME","2016-05-20",11.9,2016-05-20,5,20,2016
"507","ME","2016-05-21",3,2016-05-21,5,21,2016
"508","ME","2016-05-22",0,2016-05-22,5,22,2016
"509","ME","2016-05-23",2,2016-05-23,5,23,2016
"510","ME","2016-05-24",0,2016-05-24,5,24,2016
"511","ME","2016-05-25",0,2016-05-25,5,25,2016
"512","ME","2016-05-26",0,2016-05-26,5,26,2016
"513","ME","2016-05-27",0,2016-05-27,5,27,2016
"514","ME","2016-05-28",5.4,2016-05-28,5,28,2016
"515","ME","2016-05-29",2.1,2016-05-29,5,29,2016
"516","ME","2016-05-30",0.7,2016-05-30,5,30,2016
"517","ME","2016-05-31",12.8,2016-05-31,5,31,2016
"518","ME","2016-06-01",9,2016-06-01,6,1,2016
"519","ME","2016-06-02",0,2016-06-02,6,2,2016
"520","ME","2016-06-03",0,2016-06-03,6,3,2016
"521","ME","2016-06-04",4.2,2016-06-04,6,4,2016
"522","ME","2016-06-05",0,2016-06-05,6,5,2016
"523","ME","2016-06-06",43,2016-06-06,6,6,2016
"524","ME","2016-06-07",4.3,2016-06-07,6,7,2016
"525","ME","2016-06-08",0,2016-06-08,6,8,2016
"526","ME","2016-06-09",0,2016-06-09,6,9,2016
"527","ME","2016-06-10",0,2016-06-10,6,10,2016
"528","ME","2016-06-11",0,2016-06-11,6,11,2016
"529","ME","2016-06-12",0,2016-06-12,6,12,2016
"530","ME","2016-06-13",0,2016-06-13,6,13,2016
"531","ME","2016-06-14",0.3,2016-06-14,6,14,2016
"532","ME","2016-06-15",11.1,2016-06-15,6,15,2016
"533","ME","2016-06-16",0,2016-06-16,6,16,2016
"534","ME","2016-06-17",1.7,2016-06-17,6,17,2016
"535","ME","2016-06-18",0,2016-06-18,6,18,2016
"536","ME","2016-06-19",0,2016-06-19,6,19,2016
"537","ME","2016-06-20",0,2016-06-20,6,20,2016
"538","ME","2016-06-21",0,2016-06-21,6,21,2016
"539","ME","2016-06-22",0,2016-06-22,6,22,2016
"540","ME","2016-06-23",0,2016-06-23,6,23,2016
"541","ME","2016-06-24",0,2016-06-24,6,24,2016
"542","ME","2016-06-25",28,2016-06-25,6,25,2016
"543","ME","2016-06-26",0,2016-06-26,6,26,2016
"544","ME","2016-06-27",0,2016-06-27,6,27,2016
"545","ME","2016-06-28",6.1,2016-06-28,6,28,2016
"546","ME","2016-06-29",0,2016-06-29,6,29,2016
"547","ME","2016-06-30",0,2016-06-30,6,30,2016
"548","ME","2016-07-01",0.9,2016-07-01,7,1,2016
"549","ME","2016-07-02",1.1,2016-07-02,7,2,2016
"550","ME","2016-07-03",24.2,2016-07-03,7,3,2016
"551","ME","2016-07-04",14.3,2016-07-04,7,4,2016
"552","ME","2016-07-05",9.4,2016-07-05,7,5,2016
"553","ME","2016-07-06",0,2016-07-06,7,6,2016
"554","ME","2016-07-07",27.4,2016-07-07,7,7,2016
"555","ME","2016-07-08",42.1,2016-07-08,7,8,2016
"556","ME","2016-07-09",0,2016-07-09,7,9,2016
"557","ME","2016-07-10",0,2016-07-10,7,10,2016
"558","ME","2016-07-11",2.7,2016-07-11,7,11,2016
"559","ME","2016-07-12",18.8,2016-07-12,7,12,2016
"560","ME","2016-07-13",0,2016-07-13,7,13,2016
"561","ME","2016-07-14",0,2016-07-14,7,14,2016
"562","ME","2016-07-15",3.1,2016-07-15,7,15,2016
"563","ME","2016-07-16",7.3,2016-07-16,7,16,2016
"564","ME","2016-07-17",0,2016-07-17,7,17,2016
"565","ME","2016-07-18",0,2016-07-18,7,18,2016
"566","ME","2016-07-19",16.4,2016-07-19,7,19,2016
"567","ME","2016-07-20",1.8,2016-07-20,7,20,2016
"568","ME","2016-07-21",0,2016-07-21,7,21,2016
"569","ME","2016-07-22",0,2016-07-22,7,22,2016
"570","ME","2016-07-23",0,2016-07-23,7,23,2016
"571","ME","2016-07-24",0,2016-07-24,7,24,2016
"572","ME","2016-07-25",0,2016-07-25,7,25,2016
"573","ME","2016-07-26",0,2016-07-26,7,26,2016
"574","ME","2016-07-27",1.5,2016-07-27,7,27,2016
"575","ME","2016-07-28",0,2016-07-28,7,28,2016
"576","ME","2016-07-29",0,2016-07-29,7,29,2016
"577","ME","2016-07-30",19.3,2016-07-30,7,30,2016
"578","ME","2016-07-31",45.6,2016-07-31,7,31,2016
"579","ME","2016-08-01",3,2016-08-01,8,1,2016
"580","ME","2016-08-02",9.6,2016-08-02,8,2,2016
"581","ME","2016-08-03",26.5,2016-08-03,8,3,2016
"582","ME","2016-08-04",2.2,2016-08-04,8,4,2016
"583","ME","2016-08-05",0.9,2016-08-05,8,5,2016
"584","ME","2016-08-06",14.2,2016-08-06,8,6,2016
"585","ME","2016-08-07",0,2016-08-07,8,7,2016
"586","ME","2016-08-08",5.8,2016-08-08,8,8,2016
"587","ME","2016-08-09",0.4,2016-08-09,8,9,2016
"588","ME","2016-08-10",2.5,2016-08-10,8,10,2016
"589","ME","2016-08-11",0,2016-08-11,8,11,2016
"590","ME","2016-08-12",3.1,2016-08-12,8,12,2016
"591","ME","2016-08-13",0,2016-08-13,8,13,2016
"592","ME","2016-08-14",0,2016-08-14,8,14,2016
"593","ME","2016-08-15",0,2016-08-15,8,15,2016
"594","ME","2016-08-16",0,2016-08-16,8,16,2016
"595","ME","2016-08-17",0,2016-08-17,8,17,2016
"596","ME","2016-08-18",8.8,2016-08-18,8,18,2016
"597","ME","2016-08-19",58.8,2016-08-19,8,19,2016
"598","ME","2016-08-20",0,2016-08-20,8,20,2016
"599","ME","2016-08-21",0,2016-08-21,8,21,2016
"600","ME","2016-08-22",0,2016-08-22,8,22,2016
"601","ME","2016-08-23",0,2016-08-23,8,23,2016
"602","ME","2016-08-24",0,2016-08-24,8,24,2016
"603","ME","2016-08-25",0,2016-08-25,8,25,2016
"604","ME","2016-08-26",0,2016-08-26,8,26,2016
"605","ME","2016-08-27",0,2016-08-27,8,27,2016
"606","ME","2016-08-28",4,2016-08-28,8,28,2016
"607","ME","2016-08-29",4.3,2016-08-29,8,29,2016
"608","ME","2016-08-30",3.7,2016-08-30,8,30,2016
"609","ME","2016-08-31",1.1,2016-08-31,8,31,2016
"610","ME","2016-09-01",20.7,2016-09-01,9,1,2016
"611","ME","2016-09-02",134.7,2016-09-02,9,2,2016
"612","ME","2016-09-03",1,2016-09-03,9,3,2016
"613","ME","2016-09-04",0,2016-09-04,9,4,2016
"614","ME","2016-09-05",0,2016-09-05,9,5,2016
"615","ME","2016-09-06",0,2016-09-06,9,6,2016
"616","ME","2016-09-07",0.7,2016-09-07,9,7,2016
"617","ME","2016-09-08",0,2016-09-08,9,8,2016
"618","ME","2016-09-09",0,2016-09-09,9,9,2016
"619","ME","2016-09-10",0,2016-09-10,9,10,2016
"620","ME","2016-09-11",0,2016-09-11,9,11,2016
"621","ME","2016-09-12",4.8,2016-09-12,9,12,2016
"622","ME","2016-09-13",0,2016-09-13,9,13,2016
"623","ME","2016-09-14",0.3,2016-09-14,9,14,2016
"624","ME","2016-09-15",0.5,2016-09-15,9,15,2016
"625","ME","2016-09-16",0,2016-09-16,9,16,2016
"626","ME","2016-09-17",0.7,2016-09-17,9,17,2016
"627","ME","2016-09-18",3.5,2016-09-18,9,18,2016
"628","ME","2016-09-19",35.6,2016-09-19,9,19,2016
"629","ME","2016-09-20",1.4,2016-09-20,9,20,2016
"630","ME","2016-09-21",4.9,2016-09-21,9,21,2016
"631","ME","2016-09-22",66.1,2016-09-22,9,22,2016
"632","ME","2016-09-23",14.5,2016-09-23,9,23,2016
"633","ME","2016-09-24",0,2016-09-24,9,24,2016
"634","ME","2016-09-25",0,2016-09-25,9,25,2016
"635","ME","2016-09-26",0,2016-09-26,9,26,2016
"636","ME","2016-09-27",11,2016-09-27,9,27,2016
"637","ME","2016-09-28",0,2016-09-28,9,28,2016
"638","ME","2016-09-29",23.8,2016-09-29,9,29,2016
"639","ME","2016-09-30",19,2016-09-30,9,30,2016
"640","ME","2016-10-01",10.8,2016-10-01,10,1,2016
"641","ME","2016-10-02",0,2016-10-02,10,2,2016
"642","ME","2016-10-03",0,2016-10-03,10,3,2016
"643","ME","2016-10-04",0,2016-10-04,10,4,2016
"644","ME","2016-10-05",0,2016-10-05,10,5,2016
"645","ME","2016-10-06",10.3,2016-10-06,10,6,2016
"646","ME","2016-10-07",12.1,2016-10-07,10,7,2016
"647","ME","2016-10-08",90,2016-10-08,10,8,2016
"648","ME","2016-10-09",0,2016-10-09,10,9,2016
"649","ME","2016-10-10",0,2016-10-10,10,10,2016
"650","ME","2016-10-11",0,2016-10-11,10,11,2016
"651","ME","2016-10-12",0,2016-10-12,10,12,2016
"652","ME","2016-10-13",0,2016-10-13,10,13,2016
"653","ME","2016-10-14",0,2016-10-14,10,14,2016
"654","ME","2016-10-15",0,2016-10-15,10,15,2016
"655","ME","2016-10-16",0,2016-10-16,10,16,2016
"656","ME","2016-10-17",0,2016-10-17,10,17,2016
"657","ME","2016-10-18",0,2016-10-18,10,18,2016
"658","ME","2016-10-19",0,2016-10-19,10,19,2016
"659","ME","2016-10-20",0,2016-10-20,10,20,2016
"660","ME","2016-10-21",4.4,2016-10-21,10,21,2016
"661","ME","2016-10-22",0,2016-10-22,10,22,2016
"662","ME","2016-10-23",0,2016-10-23,10,23,2016
"663","ME","2016-10-24",0,2016-10-24,10,24,2016
"664","ME","2016-10-25",0,2016-10-25,10,25,2016
"665","ME","2016-10-26",0,2016-10-26,10,26,2016
"666","ME","2016-10-27",0,2016-10-27,10,27,2016
"667","ME","2016-10-28",0,2016-10-28,10,28,2016
"668","ME","2016-10-29",0,2016-10-29,10,29,2016
"669","ME","2016-10-30",0,2016-10-30,10,30,2016
"670","ME","2016-10-31",0,2016-10-31,10,31,2016
"671","ME","2016-11-01",0,2016-11-01,11,1,2016
"672","ME","2016-11-02",0,2016-11-02,11,2,2016
"673","ME","2016-11-03",1.8,2016-11-03,11,3,2016
"674","ME","2016-11-04",4,2016-11-04,11,4,2016
"675","ME","2016-11-05",0,2016-11-05,11,5,2016
"676","ME","2016-11-06",0,2016-11-06,11,6,2016
"677","ME","2016-11-07",0,2016-11-07,11,7,2016
"678","ME","2016-11-08",0,2016-11-08,11,8,2016
"679","ME","2016-11-09",0,2016-11-09,11,9,2016
"680","ME","2016-11-10",0,2016-11-10,11,10,2016
"681","ME","2016-11-11",0,2016-11-11,11,11,2016
"682","ME","2016-11-12",0,2016-11-12,11,12,2016
"683","ME","2016-11-13",28.3,2016-11-13,11,13,2016
"684","ME","2016-11-14",0.4,2016-11-14,11,14,2016
"685","ME","2016-11-15",0,2016-11-15,11,15,2016
"686","ME","2016-11-16",0,2016-11-16,11,16,2016
"687","ME","2016-11-17",0,2016-11-17,11,17,2016
"688","ME","2016-11-18",0,2016-11-18,11,18,2016
"689","ME","2016-11-19",0,2016-11-19,11,19,2016
"690","ME","2016-11-20",0,2016-11-20,11,20,2016
"691","ME","2016-11-21",0,2016-11-21,11,21,2016
"692","ME","2016-11-22",0,2016-11-22,11,22,2016
"693","ME","2016-11-23",0,2016-11-23,11,23,2016
"694","ME","2016-11-24",0,2016-11-24,11,24,2016
"695","ME","2016-11-25",6.6,2016-11-25,11,25,2016
"696","ME","2016-11-26",0,2016-11-26,11,26,2016
"697","ME","2016-11-27",0,2016-11-27,11,27,2016
"698","ME","2016-11-28",0,2016-11-28,11,28,2016
"699","ME","2016-11-29",0.4,2016-11-29,11,29,2016
"700","ME","2016-11-30",7,2016-11-30,11,30,2016
"701","ME","2016-12-01",0,2016-12-01,12,1,2016
"702","ME","2016-12-02",0,2016-12-02,12,2,2016
"703","ME","2016-12-03",0,2016-12-03,12,3,2016
"704","ME","2016-12-04",37.9,2016-12-04,12,4,2016
"705","ME","2016-12-05",14.7,2016-12-05,12,5,2016
"706","ME","2016-12-06",7.1,2016-12-06,12,6,2016
"707","ME","2016-12-07",0,2016-12-07,12,7,2016
"708","ME","2016-12-08",0,2016-12-08,12,8,2016
"709","ME","2016-12-09",0,2016-12-09,12,9,2016
"710","ME","2016-12-10",0,2016-12-10,12,10,2016
"711","ME","2016-12-11",2.7,2016-12-11,12,11,2016
"712","ME","2016-12-12",15,2016-12-12,12,12,2016
"713","ME","2016-12-13",9.3,2016-12-13,12,13,2016
"714","ME","2016-12-14",1.2,2016-12-14,12,14,2016
"715","ME","2016-12-15",0,2016-12-15,12,15,2016
"716","ME","2016-12-16",7,2016-12-16,12,16,2016
"717","ME","2016-12-17",0,2016-12-17,12,17,2016
"718","ME","2016-12-18",0.7,2016-12-18,12,18,2016
"719","ME","2016-12-19",3.4,2016-12-19,12,19,2016
"720","ME","2016-12-20",0,2016-12-20,12,20,2016
"721","ME","2016-12-21",0,2016-12-21,12,21,2016
"722","ME","2016-12-22",0,2016-12-22,12,22,2016
"723","ME","2016-12-23",0,2016-12-23,12,23,2016
"724","ME","2016-12-24",0,2016-12-24,12,24,2016
"725","ME","2016-12-25",0,2016-12-25,12,25,2016
"726","ME","2016-12-26",0,2016-12-26,12,26,2016
"727","ME","2016-12-27",0,2016-12-27,12,27,2016
"728","ME","2016-12-28",0,2016-12-28,12,28,2016
"729","ME","2016-12-29",19,2016-12-29,12,29,2016
"730","ME","2016-12-30",0,2016-12-30,12,30,2016
"731","ME","2016-12-31",0,2016-12-31,12,31,2016
"732","ME","2017-01-01",26.6,2017-01-01,1,1,2017
"733","ME","2017-01-02",27.8,2017-01-02,1,2,2017
"734","ME","2017-01-03",3.7,2017-01-03,1,3,2017
"735","ME","2017-01-04",0,2017-01-04,1,4,2017
"736","ME","2017-01-05",0.5,2017-01-05,1,5,2017
"737","ME","2017-01-06",18.2,2017-01-06,1,6,2017
"738","ME","2017-01-07",1.2,2017-01-07,1,7,2017
"739","ME","2017-01-08",0,2017-01-08,1,8,2017
"740","ME","2017-01-09",0,2017-01-09,1,9,2017
"741","ME","2017-01-10",2.7,2017-01-10,1,10,2017
"742","ME","2017-01-11",0.5,2017-01-11,1,11,2017
"743","ME","2017-01-12",0,2017-01-12,1,12,2017
"744","ME","2017-01-13",0,2017-01-13,1,13,2017
"745","ME","2017-01-14",0,2017-01-14,1,14,2017
"746","ME","2017-01-15",0,2017-01-15,1,15,2017
"747","ME","2017-01-16",0,2017-01-16,1,16,2017
"748","ME","2017-01-17",0,2017-01-17,1,17,2017
"749","ME","2017-01-18",1.4,2017-01-18,1,18,2017
"750","ME","2017-01-19",0,2017-01-19,1,19,2017
"751","ME","2017-01-20",0,2017-01-20,1,20,2017
"752","ME","2017-01-21",2.4,2017-01-21,1,21,2017
"753","ME","2017-01-22",23.1,2017-01-22,1,22,2017
"754","ME","2017-01-23",1.7,2017-01-23,1,23,2017
"755","ME","2017-01-24",0,2017-01-24,1,24,2017
"756","ME","2017-01-25",0,2017-01-25,1,25,2017
"757","ME","2017-01-26",0.7,2017-01-26,1,26,2017
"758","ME","2017-01-27",0,2017-01-27,1,27,2017
"759","ME","2017-01-28",0,2017-01-28,1,28,2017
"760","ME","2017-01-29",0,2017-01-29,1,29,2017
"761","ME","2017-01-30",0,2017-01-30,1,30,2017
"762","ME","2017-01-31",0,2017-01-31,1,31,2017
"763","ME","2017-02-01",0,2017-02-01,2,1,2017
"764","ME","2017-02-02",0.6,2017-02-02,2,2,2017
"765","ME","2017-02-03",2.1,2017-02-03,2,3,2017
"766","ME","2017-02-04",0,2017-02-04,2,4,2017
"767","ME","2017-02-05",0,2017-02-05,2,5,2017
"768","ME","2017-02-06",0,2017-02-06,2,6,2017
"769","ME","2017-02-07",17.9,2017-02-07,2,7,2017
"770","ME","2017-02-08",18.9,2017-02-08,2,8,2017
"771","ME","2017-02-09",0,2017-02-09,2,9,2017
"772","ME","2017-02-10",0,2017-02-10,2,10,2017
"773","ME","2017-02-11",0,2017-02-11,2,11,2017
"774","ME","2017-02-12",0,2017-02-12,2,12,2017
"775","ME","2017-02-13",0,2017-02-13,2,13,2017
"776","ME","2017-02-14",0,2017-02-14,2,14,2017
"777","ME","2017-02-15",17.8,2017-02-15,2,15,2017
"778","ME","2017-02-16",0,2017-02-16,2,16,2017
"779","ME","2017-02-17",0,2017-02-17,2,17,2017
"780","ME","2017-02-18",0,2017-02-18,2,18,2017
"781","ME","2017-02-19",0,2017-02-19,2,19,2017
"782","ME","2017-02-20",0,2017-02-20,2,20,2017
"783","ME","2017-02-21",0,2017-02-21,2,21,2017
"784","ME","2017-02-22",0,2017-02-22,2,22,2017
"785","ME","2017-02-23",0,2017-02-23,2,23,2017
"786","ME","2017-02-24",0,2017-02-24,2,24,2017
"787","ME","2017-02-25",0,2017-02-25,2,25,2017
"788","ME","2017-02-26",0,2017-02-26,2,26,2017
"789","ME","2017-02-27",5.6,2017-02-27,2,27,2017
"790","ME","2017-02-28",0,2017-02-28,2,28,2017
"791","ME","2017-03-01",5.3,2017-03-01,3,1,2017
"792","ME","2017-03-02",0,2017-03-02,3,2,2017
"793","ME","2017-03-03",0,2017-03-03,3,3,2017
"794","ME","2017-03-04",0,2017-03-04,3,4,2017
"795","ME","2017-03-05",0,2017-03-05,3,5,2017
"796","ME","2017-03-06",0,2017-03-06,3,6,2017
"797","ME","2017-03-07",0,2017-03-07,3,7,2017
"798","ME","2017-03-08",0,2017-03-08,3,8,2017
"799","ME","2017-03-09",0,2017-03-09,3,9,2017
"800","ME","2017-03-10",0.6,2017-03-10,3,10,2017
"801","ME","2017-03-11",0.6,2017-03-11,3,11,2017
"802","ME","2017-03-12",5.3,2017-03-12,3,12,2017
"803","ME","2017-03-13",40.3,2017-03-13,3,13,2017
"804","ME","2017-03-14",0.5,2017-03-14,3,14,2017
"805","ME","2017-03-15",0,2017-03-15,3,15,2017
"806","ME","2017-03-16",0,2017-03-16,3,16,2017
"807","ME","2017-03-17",1.9,2017-03-17,3,17,2017
"808","ME","2017-03-18",13.2,2017-03-18,3,18,2017
"809","ME","2017-03-19",0,2017-03-19,3,19,2017
"810","ME","2017-03-20",0,2017-03-20,3,20,2017
"811","ME","2017-03-21",4.7,2017-03-21,3,21,2017
"812","ME","2017-03-22",0,2017-03-22,3,22,2017
"813","ME","2017-03-23",0,2017-03-23,3,23,2017
"814","ME","2017-03-24",0,2017-03-24,3,24,2017
"815","ME","2017-03-25",0,2017-03-25,3,25,2017
"816","ME","2017-03-26",0,2017-03-26,3,26,2017
"817","ME","2017-03-27",0,2017-03-27,3,27,2017
"818","ME","2017-03-28",13.4,2017-03-28,3,28,2017
"819","ME","2017-03-29",0,2017-03-29,3,29,2017
"820","ME","2017-03-30",0.8,2017-03-30,3,30,2017
"821","ME","2017-03-31",17.2,2017-03-31,3,31,2017
"822","ME","2017-04-01",0,2017-04-01,4,1,2017
"823","ME","2017-04-02",0,2017-04-02,4,2,2017
"824","ME","2017-04-03",17.2,2017-04-03,4,3,2017
"825","ME","2017-04-04",0,2017-04-04,4,4,2017
"826","ME","2017-04-05",38.5,2017-04-05,4,5,2017
"827","ME","2017-04-06",0.4,2017-04-06,4,6,2017
"828","ME","2017-04-07",0,2017-04-07,4,7,2017
"829","ME","2017-04-08",0,2017-04-08,4,8,2017
"830","ME","2017-04-09",0,2017-04-09,4,9,2017
"831","ME","2017-04-10",0,2017-04-10,4,10,2017
"832","ME","2017-04-11",0,2017-04-11,4,11,2017
"833","ME","2017-04-12",0,2017-04-12,4,12,2017
"834","ME","2017-04-13",0,2017-04-13,4,13,2017
"835","ME","2017-04-14",0,2017-04-14,4,14,2017
"836","ME","2017-04-15",0.3,2017-04-15,4,15,2017
"837","ME","2017-04-16",0,2017-04-16,4,16,2017
"838","ME","2017-04-17",1.2,2017-04-17,4,17,2017
"839","ME","2017-04-18",0.8,2017-04-18,4,18,2017
"840","ME","2017-04-19",0,2017-04-19,4,19,2017
"841","ME","2017-04-20",0,2017-04-20,4,20,2017
"842","ME","2017-04-21",0,2017-04-21,4,21,2017
"843","ME","2017-04-22",0.3,2017-04-22,4,22,2017
"844","ME","2017-04-23",13.6,2017-04-23,4,23,2017
"845","ME","2017-04-24",80.3,2017-04-24,4,24,2017
"846","ME","2017-04-25",14.4,2017-04-25,4,25,2017
"847","ME","2017-04-26",0,2017-04-26,4,26,2017
"848","ME","2017-04-27",0,2017-04-27,4,27,2017
"849","ME","2017-04-28",0,2017-04-28,4,28,2017
"850","ME","2017-04-29",0,2017-04-29,4,29,2017
"851","ME","2017-04-30",0,2017-04-30,4,30,2017
"852","ME","2017-05-01",1.8,2017-05-01,5,1,2017
"853","ME","2017-05-02",0,2017-05-02,5,2,2017
"854","ME","2017-05-03",0,2017-05-03,5,3,2017
"855","ME","2017-05-04",27.2,2017-05-04,5,4,2017
"856","ME","2017-05-05",11,2017-05-05,5,5,2017
"857","ME","2017-05-06",4.5,2017-05-06,5,6,2017
"858","ME","2017-05-07",0,2017-05-07,5,7,2017
"859","ME","2017-05-08",0,2017-05-08,5,8,2017
"860","ME","2017-05-09",8.1,2017-05-09,5,9,2017
"861","ME","2017-05-10",0,2017-05-10,5,10,2017
"862","ME","2017-05-11",0,2017-05-11,5,11,2017
"863","ME","2017-05-12",2.2,2017-05-12,5,12,2017
"864","ME","2017-05-13",0,2017-05-13,5,13,2017
"865","ME","2017-05-14",0,2017-05-14,5,14,2017
"866","ME","2017-05-15",0,2017-05-15,5,15,2017
"867","ME","2017-05-16",0,2017-05-16,5,16,2017
"868","ME","2017-05-17",0,2017-05-17,5,17,2017
"869","ME","2017-05-18",0,2017-05-18,5,18,2017
"870","ME","2017-05-19",0,2017-05-19,5,19,2017
"871","ME","2017-05-20",0,2017-05-20,5,20,2017
"872","ME","2017-05-21",0,2017-05-21,5,21,2017
"873","ME","2017-05-22",12.6,2017-05-22,5,22,2017
"874","ME","2017-05-23",17,2017-05-23,5,23,2017
"875","ME","2017-05-24",6.9,2017-05-24,5,24,2017
"876","ME","2017-05-25",3.1,2017-05-25,5,25,2017
"877","ME","2017-05-26",0,2017-05-26,5,26,2017
"878","ME","2017-05-27",0,2017-05-27,5,27,2017
"879","ME","2017-05-28",6.8,2017-05-28,5,28,2017
"880","ME","2017-05-29",22.5,2017-05-29,5,29,2017
"881","ME","2017-05-30",0.7,2017-05-30,5,30,2017
"882","ME","2017-05-31",17.4,2017-05-31,5,31,2017
"883","ME","2017-06-01",0,2017-06-01,6,1,2017
"884","ME","2017-06-02",0,2017-06-02,6,2,2017
"885","ME","2017-06-03",0,2017-06-03,6,3,2017
"886","ME","2017-06-04",0,2017-06-04,6,4,2017
"887","ME","2017-06-05",7.4,2017-06-05,6,5,2017
"888","ME","2017-06-06",10.9,2017-06-06,6,6,2017
"889","ME","2017-06-07",16,2017-06-07,6,7,2017
"890","ME","2017-06-08",2.4,2017-06-08,6,8,2017
"891","ME","2017-06-09",0,2017-06-09,6,9,2017
"892","ME","2017-06-10",0,2017-06-10,6,10,2017
"893","ME","2017-06-11",0,2017-06-11,6,11,2017
"894","ME","2017-06-12",0,2017-06-12,6,12,2017
"895","ME","2017-06-13",0,2017-06-13,6,13,2017
"896","ME","2017-06-14",4.7,2017-06-14,6,14,2017
"897","ME","2017-06-15",2,2017-06-15,6,15,2017
"898","ME","2017-06-16",4.6,2017-06-16,6,16,2017
"899","ME","2017-06-17",0.3,2017-06-17,6,17,2017
"900","ME","2017-06-18",4.2,2017-06-18,6,18,2017
"901","ME","2017-06-19",1.9,2017-06-19,6,19,2017
"902","ME","2017-06-20",31.7,2017-06-20,6,20,2017
"903","ME","2017-06-21",0,2017-06-21,6,21,2017
"904","ME","2017-06-22",1.3,2017-06-22,6,22,2017
"905","ME","2017-06-23",0,2017-06-23,6,23,2017
"906","ME","2017-06-24",27.6,2017-06-24,6,24,2017
"907","ME","2017-06-25",0.5,2017-06-25,6,25,2017
"908","ME","2017-06-26",0,2017-06-26,6,26,2017
"909","ME","2017-06-27",0,2017-06-27,6,27,2017
"910","ME","2017-06-28",0,2017-06-28,6,28,2017
"911","ME","2017-06-29",0,2017-06-29,6,29,2017
"912","ME","2017-06-30",18.5,2017-06-30,6,30,2017
"913","ME","2017-07-01",9,2017-07-01,7,1,2017
"914","ME","2017-07-02",8,2017-07-02,7,2,2017
"915","ME","2017-07-03",7.1,2017-07-03,7,3,2017
"916","ME","2017-07-04",14.6,2017-07-04,7,4,2017
"917","ME","2017-07-05",0,2017-07-05,7,5,2017
"918","ME","2017-07-06",1.2,2017-07-06,7,6,2017
"919","ME","2017-07-07",2.3,2017-07-07,7,7,2017
"920","ME","2017-07-08",12.5,2017-07-08,7,8,2017
"921","ME","2017-07-09",2.2,2017-07-09,7,9,2017
"922","ME","2017-07-10",5.8,2017-07-10,7,10,2017
"923","ME","2017-07-11",5.4,2017-07-11,7,11,2017
"924","ME","2017-07-12",0,2017-07-12,7,12,2017
"925","ME","2017-07-13",0,2017-07-13,7,13,2017
"926","ME","2017-07-14",0,2017-07-14,7,14,2017
"927","ME","2017-07-15",41.1,2017-07-15,7,15,2017
"928","ME","2017-07-16",34.5,2017-07-16,7,16,2017
"929","ME","2017-07-17",2.2,2017-07-17,7,17,2017
"930","ME","2017-07-18",7.1,2017-07-18,7,18,2017
